sample_name	amplicon_number	amplicon_decomposition_class	ecDNA+	BFB+	ecDNA_amplicons	No amp/Invalid	Linear amplification	Trivial cycle	Complex non-cyclic	Complex cyclic	foldback_read_prop	BFB_bwp	Distal_bwp	BFB_cwp	Amp_entropy	Amp_decomp_entropy	Amp_nseg_entropy
HCC1187_BREAST	amplicon9	No amp/Invalid	None detected	None detected	0	0.9999999999999998	0.0	0.0	0.0	0.0	0	0	0	0	2.83541041448997	1.0436509452619147	1.791759469228055
HCC1419_BREAST	amplicon1	Cyclic	Positive	None detected	2	0.18014720721808708	0.07175734607743346	0.00013894446789996617	0.5291392668847057	0.21881723535187486	0.051963930918538896	0.05094119087539012	0.8376156575025222	0.16040410459519028	10.52704741684418	3.9123218166404197	6.61472560020376
HCC1419_BREAST	amplicon2	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0
HCC1419_BREAST	amplicon3	Linear amplification	None detected	None detected	0	0.0	0.6703929891590013	0.0	0.32960701084099886	0.0	0	0	0	0	2.875243239685642	0.9293330906303287	1.9459101490553135
HCC1419_BREAST	amplicon4	Linear amplification	None detected	None detected	0	0.20381940264982795	0.796180597350172	0.0	0.0	0.0	0	0	0	0	2.8692309195315793	0.7897893778517435	2.0794415416798357
HCC1419_BREAST	amplicon5	Linear amplification	None detected	None detected	0	0.002144918817398851	0.9978550811826011	0.0	0.0	0.0	0	0	0	0	1.1139323209152845	0.015320032247174688	1.0986122886681098
HCC1419_BREAST	amplicon6	Cyclic	Positive	None detected	1	0.18382229401871558	0.556348782266778	0.0	0.0	0.2598289237145064	0.15584415584415584	0.24286614921920013	0.038740028673725835	1.0	4.531240536886564	1.1990360267113607	3.332204510175204
HCC1419_BREAST	amplicon7	Linear amplification	None detected	None detected	0	0.416209744624831	0.5837902553751689	0.0	0.0	0.0	0	0	0	0	2.0715531035914774	0.685258742471587	1.3862943611198906
HCC1428_BREAST	amplicon10	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	1.3106182805691384e-12	1.3106182805691384e-12	0
HCC1428_BREAST	amplicon11	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
HCC1428_BREAST	amplicon12	No amp/Invalid	None detected	None detected	0	1.0000000000000002	0.0	0.0	0.0	0.0	0	0	0	0	1.799215829133539	0.4129214680136485	1.3862943611198906
HCC1428_BREAST	amplicon1	Linear amplification	None detected	None detected	0	0.3731821522994951	0.6268178477005049	0.0	0.0	0.0	0.26666666666666666	0	0	0	4.313963590309283	1.1359097599613368	3.1780538303479458
HCC1428_BREAST	amplicon2	Complex non-cyclic	None detected	None detected	0	0.2613950842760614	0.0	0.0	0.7386049157239385	0.0	0.14492753623188406	0	0	0	4.915383812216197	1.2777976524898107	3.6375861597263857
HCC1428_BREAST	amplicon3	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	7.938094626069555e-14	7.938094626069555e-14	0
HCC1428_BREAST	amplicon4	Linear amplification	None detected	None detected	0	0.3232627816098892	0.6767372183901108	0.0	0.0	0.0	0	0	0	0	2.043696702191228	0.6574023410713374	1.3862943611198906
HCC1428_BREAST	amplicon5	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
HCC1428_BREAST	amplicon6	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	1.9325652189631424e-12	1.9325652189631424e-12	0
HCC1428_BREAST	amplicon7	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	9.457989946777235e-13	9.457989946777235e-13	0
HCC1428_BREAST	amplicon8	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	1.9242287781649	0.8256164894967901	1.0986122886681098
HCC1428_BREAST	amplicon9	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	1.1386867009999975	0.44553952044005224	0.6931471805599453
HCC1500_BREAST	amplicon10	Cyclic	Positive	None detected	1	0.45409855736613275	0.09597983230606834	0.0	0.0	0.4499216103277989	0	0	0	0	3.5705846918416753	1.0056353343801385	2.5649493574615367
HCC1500_BREAST	amplicon1	Complex non-cyclic	None detected	None detected	0	0.15029488050261927	0.6225898093648786	0.0	0.22711531013250214	0.0	0	0	0	0	4.5982958781691865	1.3401993401477041	3.258096538021482
HCC1500_BREAST	amplicon2	Cyclic	None detected	Positive	0	0.2855584534201253	0.0	0.0	0.06560084875513617	0.6488406978247385	0.5440414507772021	0.46538350991792643	0.35450883352736623	1.0	5.444018570000619	2.1118140598254147	3.332204510175204
HCC1500_BREAST	amplicon3	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	1.8429702208777428e-14	1.8429702208777428e-14	0
HCC1500_BREAST	amplicon4	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	2.920168649421247	0.7229440720850275	2.1972245773362196
HCC1500_BREAST	amplicon5	Complex non-cyclic	None detected	Positive	0	0.25407325167039646	0.09644929577901996	0.0	0.6494774525505834	0.0	0.45454545454545453	0.3683923870730049	0.0	1.0	3.827013897972933	1.1189636968707228	2.70805020110221
HCC1500_BREAST	amplicon6	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	9.683365220775928e-13	9.683365220775928e-13	0
HCC1500_BREAST	amplicon7	Linear amplification	None detected	None detected	0	0.21789689773505994	0.7821031022649401	0.0	0.0	0.0	0	0	0	0	1.2173791583810336	0.5242319778210883	0.6931471805599453
HCC1500_BREAST	amplicon8	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	6.254996520736175e-13	6.254996520736175e-13	0
HCC1500_BREAST	amplicon9	Cyclic	Positive	None detected	1	0.16882409260981399	0.0	0.0	0.44345157143347336	0.3877243359567126	0	0.4180780154907659	0.4943517740574279	1.0	4.699023881998339	1.754584902831898	2.9444389791664407
HCC1569_BREAST	amplicon10	Complex non-cyclic	None detected	None detected	0	0.11822154861160075	0.43773182237697816	0.0414025383498028	0.4026440906616182	0.0	0	0.4070526394895478	0.0	0.6133828132647736	2.8256124437542605	1.0338529745262055	1.791759469228055
HCC1569_BREAST	amplicon11	Linear amplification	None detected	None detected	0	0.06601146752145941	0.6976082402860883	0.0	0.23638029219245232	0.0	0	0	0	0	2.717061698149373	0.9253022289213184	1.791759469228055
HCC1569_BREAST	amplicon12	Linear amplification	None detected	None detected	0	0.14930778530379024	0.8506922146962095	0.0	0.0	0.0	0	0	0	0	4.065493833047491	1.1751220751513258	2.890371757896165
HCC1569_BREAST	amplicon13	Cyclic	Positive	None detected	1	0.06907190202549292	0.17125537338066518	0.6521003817941755	0.10757234279966632	0.0	0	0	0	0	4.384360862995479	1.2488666470663286	3.1354942159291497
HCC1569_BREAST	amplicon14	Cyclic	Positive	None detected	1	0.08453927310005974	0.7914170864270466	0.12404364047289385	0.0	0.0	0	0	0	0	2.963277989443789	0.7660534121075694	2.1972245773362196
HCC1569_BREAST	amplicon15	Linear amplification	None detected	None detected	0	0.0	0.7054090193709679	0.0	0.29459098062903216	0.0	0	0	0	0	2.5358026502901847	0.9263647378560844	1.6094379124341003
HCC1569_BREAST	amplicon16	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	1.8191252657374275	0.7205129770693177	1.0986122886681098
HCC1569_BREAST	amplicon1	Cyclic	Positive	None detected	1	0.5673721633396474	0.0	0.0	0.21856066156342574	0.21406717509692688	0	0.17518921904446041	0.3588527319445149	1.0	3.612786635384232	1.4155620580480126	2.1972245773362196
HCC1569_BREAST	amplicon2	Linear amplification	None detected	None detected	0	0.4052793925949793	0.5642386234809448	0.030481983924075935	0.0	0.0	0	0	0	0	2.1816305527425746	0.7953361916226841	1.3862943611198906
HCC1569_BREAST	amplicon3	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0
HCC1569_BREAST	amplicon4	Complex non-cyclic	None detected	None detected	0	0.12519185271687852	0.5534673921273338	0.0	0.32134075515578775	0.0	0	0	0	0	2.782246683369917	1.1728087709358164	1.6094379124341003
HCC1569_BREAST	amplicon5	Complex non-cyclic	None detected	None detected	0	0.0424426779835556	0.8558188908558494	0.022803905362703707	0.0789345257978911	0.0	0	0	0	0	4.229717914771929	1.1851954770485063	3.044522437723423
HCC1569_BREAST	amplicon6	Linear amplification	None detected	None detected	0	0.0002931682281884287	0.6824655636075008	0.0	0.31724126816431086	0.0	0	0	0	0	2.5499036975670544	0.7581442283389992	1.791759469228055
HCC1569_BREAST	amplicon7	Complex non-cyclic	None detected	None detected	0	0.12391575222003823	0.7590256649055585	0.0	0.1170585828744035	0.0	0	0	0	0	4.096626775908902	0.8777509510407016	3.2188758248682006
HCC1569_BREAST	amplicon8	Cyclic	Positive	None detected	1	0.07554401157129367	0.3587214665616472	0.5657345218670592	0.0	0.0	0	0	0	0	2.581893656510452	0.9724557440763517	1.6094379124341003
HCC1569_BREAST	amplicon9	Linear amplification	None detected	None detected	0	0.008604532435830734	0.8078703583433448	0.0	0.18352510922082454	0.0	0	0	0	0	3.3143478311197843	1.2349062894399483	2.0794415416798357
HCC1599_BREAST	amplicon1	Linear amplification	None detected	None detected	0	0.25523133874622644	0.7447686612537736	0.0	0.0	0.0	0	0	0	0	1.7389978859111026	0.6403855972429929	1.0986122886681098
HCC1599_BREAST	amplicon2	Cyclic	Positive	None detected	1	0.0	0.5606042621704416	0.3016822893324217	0.13771344849713676	0.0	0	0	0	0	2.7988583591815552	1.0070988899535003	1.791759469228055
HCC1599_BREAST	amplicon3	Cyclic	Positive	None detected	1	0.0	0.6026579871612084	0.39734201283879167	0.0	0.0	0	0	0	0	1.7705297475054873	0.6719174588373775	1.0986122886681098
HCC1599_BREAST	amplicon4	Cyclic	None detected	Positive	0	0.22244434640756394	0.4884787873992754	0.0	0.0	0.2890768661931605	0.33793103448275863	0.49598477722608353	0.0	1.0	4.700711588398107	1.481835763529907	3.2188758248682006
HCC1599_BREAST	amplicon5	Complex non-cyclic	None detected	None detected	0	0.0	0.3679629495852895	0.0	0.6320370504147105	0.0	0.3684210526315789	0	0	0	4.524671892198791	1.4336294388404758	3.0910424533583156
HCC1599_BREAST	amplicon6	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	1.2900754088112851	0.5969282282513398	0.6931471805599453
HCC1599_BREAST	amplicon7	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
HCC1599_BREAST	amplicon8	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0.7285974597724926	0.035450279212547314	0.6931471805599453
HCC1599_BREAST	amplicon9	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	1.836419905030785e-12	1.836419905030785e-12	0
HCC15_LUNG	amplicon1	Linear amplification	None detected	None detected	0	0.07595830834972438	0.2658650308589043	0.0	0.6581766607913714	0.0	0	0	0	0	2.8136226879645907	0.8677125389092775	1.9459101490553135
HCC1833_LUNG	amplicon1	Cyclic	None detected	Positive	0	0.11813072596436185	0.40929013073113607	0.0	0.21535450027228836	0.2572246430322139	0.48333333333333334	0.30523298150062567	0.05831023110059903	1.0	5.726176808230279	2.012604741525971	3.713572066704308
HCC1833_LUNG	amplicon2	Linear amplification	None detected	None detected	0	0.3017534043410107	0.6982465956589892	0.0	0.0	0.0	0	0	0	0	1.8681637257127788	0.769551437044669	1.0986122886681098
HCC1833_LUNG	amplicon3	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0
HCC1833_LUNG	amplicon4	No amp/Invalid	None detected	None detected	0	0.05892126315237604	0.44510006514908956	0.0	0.4959786716985346	0.0	0	0	0	0	3.3473911973816204	1.401481048326307	1.9459101490553135
HCC1833_LUNG	amplicon5	Linear amplification	None detected	None detected	0	0.18929138338004015	0.8107086166199597	0.0	0.0	0.0	0	0	0	0	1.178338869710343	0.4851916891503978	0.6931471805599453
HCC1833_LUNG	amplicon6	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
HCC1937_BREAST	amplicon1	Linear amplification	None detected	None detected	0	0.1030184552892134	0.0015141930433926667	0.0	0.8954673516673939	0.0	0	0	0	0	3.9337432845895437	0.9380110110355526	2.995732273553991
HCC1937_BREAST	amplicon2	Cyclic	Positive	None detected	1	0.0	0.6292787125914024	0.3707212874085975	0.0	0.0	0	0	0	0	1.75794874081594	0.6593364521478301	1.0986122886681098
HCC1937_BREAST	amplicon3	Cyclic	None detected	Positive	0	0.2979952655020994	0.0	0.0	0.2641437222395016	0.43786101225839896	1.0	0.7846839144459606	0.0	1.0	3.429444230258458	1.2322196529222382	2.1972245773362196
HCC1937_BREAST	amplicon4	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	1.3467580200015352	0.6536108394415899	0.6931471805599453
HCC1954_BREAST	amplicon10	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	1.3755663275104743e-13	1.3755663275104743e-13	0
HCC1954_BREAST	amplicon11	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	2.8601948899687146	1.06843542074066	1.791759469228055
HCC1954_BREAST	amplicon1	Complex non-cyclic	None detected	None detected	0	0.039072190077338025	0.4942887958369575	0.0	0.4666390140857044	0.0	0	0	0	0	3.665674655306338	1.363089562312293	2.3025850929940455
HCC1954_BREAST	amplicon2	Cyclic	Positive	None detected	3	0.2620848983036872	0.14364064406452304	0.008474492555279123	0.42942573885119634	0.15637422622531458	0.07658643326039387	0.07383619266304726	0.6960692774916614	0.25870352649905926	10.141504380401889	3.638714334486266	6.502790045915623
HCC1954_BREAST	amplicon3	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	3.9150547699415412	1.2070045688393314	2.70805020110221
HCC1954_BREAST	amplicon4	Complex non-cyclic	None detected	None detected	0	0.174891041560696	0.21704842884373846	0.0	0.5800690856594827	0.027991443936082886	0.36	0	0	0	3.897307082194316	1.4124004324063153	2.4849066497880004
HCC1954_BREAST	amplicon5	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	2.1613269418059198	0.21541679275060638	1.9459101490553135
HCC1954_BREAST	amplicon6	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	1.5720758028690982e-13	1.5720758028690982e-13	0
HCC1954_BREAST	amplicon7	Cyclic	None detected	Positive	0	0.14784614218499742	0.3348360191082892	0.0	0.5095951511393491	0.007722687567364454	1.0	0.528606288488926	0.0	1.0	3.360844519686635	1.281402978006799	2.0794415416798357
HCC1954_BREAST	amplicon8	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	4.1566750041957223e-13	4.1566750041957223e-13	0
HCC1954_BREAST	amplicon9	Cyclic	None detected	Positive	0	0.0	0.0	0.0	0.13584946610147078	0.8641505338985291	1.0	1.0	0.0	1.0	3.813766376724316	1.5111812837302705	2.3025850929940455
HCC202_BREAST	amplicon10	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	2.9286544717174148	0.9827443226621013	1.9459101490553135
HCC202_BREAST	amplicon1	Cyclic	Positive	None detected	2	0.08430825883029779	0.0	0.09682658176521458	0.7541783068594354	0.0646868525450523	0.25	0.2778373421029522	0.5873529666717207	0.45443720298078655	6.767247391561474	2.410538564871882	4.356708826689592
HCC202_BREAST	amplicon2	Cyclic	Positive	None detected	1	0.0	0.8750330660885555	0.12496693391144441	0.0	0.0	0	0	0	0	1.4752842053105462	0.37667191664243627	1.0986122886681098
HCC202_BREAST	amplicon3	Cyclic	Positive	None detected	2	0.08793146921660604	0.0	0.0	0.7074964872844043	0.2045720434989896	0.042682926829268296	0	0	0	6.038871966006891	2.1268489605787453	3.912023005428146
HCC202_BREAST	amplicon4	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0.7165487669014017	0.023401586341456365	0.6931471805599453
HCC202_BREAST	amplicon5	Complex non-cyclic	None detected	None detected	0	0.08973424251377322	0.506238223192551	0.0	0.4040275342936757	0.0	0	0	0	0	4.480990889511144	1.536551910344703	2.9444389791664407
HCC202_BREAST	amplicon6	Linear amplification	None detected	None detected	0	0.0	0.7253230185582608	0.0	0.2746769814417393	0.0	0	0	0	0	3.178434014497382	1.2325238654420687	1.9459101490553135
HCC202_BREAST	amplicon7	Linear amplification	None detected	None detected	0	0.0	0.4548214182495723	0.0	0.5451785817504277	0.0	0	0	0	0	1.787667600181487	0.6890553115133773	1.0986122886681098
HCC202_BREAST	amplicon8	No amp/Invalid	None detected	None detected	0	0.9999999999999999	0.0	0.0	0.0	0.0	0	0	0	0	2.498393296545915	0.8889553841118147	1.6094379124341003
HCC202_BREAST	amplicon9	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0.17391304347826086	0	0	0	3.8556692210968926	1.0830804988571112	2.772588722239781
HCC2157_BREAST	amplicon10	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	2.0050627824728315e-13	2.0050627824728315e-13	0
HCC2157_BREAST	amplicon11	Cyclic	Positive	None detected	1	0.0	0.44699589986234345	0.5530041001376564	0.0	0.0	0	0	0	0	1.78612928352747	0.6875169948593602	1.0986122886681098
HCC2157_BREAST	amplicon12	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
HCC2157_BREAST	amplicon1	Linear amplification	None detected	None detected	0	0.0	0.7826232953498939	0.0	0.21737670465010614	0.0	1.0	0	0	0	2.1665894505550423	0.557151538120942	1.6094379124341003
HCC2157_BREAST	amplicon2	Cyclic	Positive	None detected	1	0.14059529064991222	0.34565968678223763	0.5137450225678502	0.0	0.0	0	0	0	0	3.489478235487963	1.2922536581517434	2.1972245773362196
HCC2157_BREAST	amplicon3	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	1.2589929099248483e-13	1.2589929099248483e-13	0
HCC2157_BREAST	amplicon4	Linear amplification	None detected	None detected	0	0.3135845689142873	0.6864154310857127	0.0	0.0	0.0	0	0	0	0	1.317022760017011	0.6238755794570657	0.6931471805599453
HCC2157_BREAST	amplicon5	Cyclic	Positive	None detected	1	0.5356862275740871	0.0	0.4643137724259129	0.0	0.0	0	0	0	0	1.7892093134397533	0.6905970247716436	1.0986122886681098
HCC2157_BREAST	amplicon6	Complex non-cyclic	None detected	None detected	0	0.06702661535606252	0.39309259716946937	0.0	0.5398807874744682	0.0	0.18055555555555555	0	0	0	3.70871494016825	1.00066473906604	2.70805020110221
HCC2157_BREAST	amplicon7	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	1.6332677262250446	0.5346554375569349	1.0986122886681098
HCC2157_BREAST	amplicon8	Complex non-cyclic	None detected	None detected	0	0.1022551530350402	0.034350740694899115	0.004647020830163204	0.8587470854398973	0.0	0.09863945578231292	0.27118088027041265	0.61014849977005	0.685590536104357	5.2196109338674965	1.2877853011431704	3.9318256327243257
HCC2157_BREAST	amplicon9	Complex non-cyclic	None detected	None detected	0	0.10475722136831637	0.6601043009885003	0.0	0.23513847764318335	0.0	0	0	0	0	3.518228969296911	1.0333223195089103	2.4849066497880004
HCC33_LUNG	amplicon1	Cyclic	Positive	None detected	1	0.0006495888266881302	0.009957063892588795	0.014174620928214955	0.6063611947742538	0.3688575315782545	0.04827586206896552	0	0	0	5.9085407410223665	2.058393139312308	3.8501476017100584
HCC38_BREAST	amplicon10	Complex non-cyclic	None detected	Positive	0	0.19118332204796978	0.15892988436692068	0.0011225353819674395	0.6487642582031421	0.0	0.2992125984251969	0.3498955212515293	0.27527903351776184	1.0	4.5499985855372955	1.6055596063708548	2.9444389791664407
HCC38_BREAST	amplicon11	Linear amplification	None detected	None detected	0	0.06696256266287479	0.9236237727761355	0.009413664560989755	0.0	0.0	0	0	0	0	3.908212425392249	1.26915509577699	2.639057329615259
HCC38_BREAST	amplicon12	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	2.6037211171885293	0.6578109681332158	1.9459101490553135
HCC38_BREAST	amplicon13	Cyclic	Positive	None detected	1	0.1089792538104069	0.6049624293944802	0.1622125546108657	0.12384576218424707	0.0	0	0	0	0	4.665016346570583	1.7746445886744189	2.890371757896165
HCC38_BREAST	amplicon14	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	1.6562941714624058	0.557681882794296	1.0986122886681098
HCC38_BREAST	amplicon15	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	2.175747665066167	0.5663097526320666	1.6094379124341003
HCC38_BREAST	amplicon16	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	1.1457884442195536	0.04717615555144391	1.0986122886681098
HCC38_BREAST	amplicon17	Linear amplification	None detected	None detected	0	0.1462913835398359	0.0	0.010834094458321553	0.8428745220018428	0.0	0.07575757575757576	0	0	0	4.156361510616923	1.0653190572586075	3.0910424533583156
HCC38_BREAST	amplicon1	Linear amplification	None detected	None detected	0	0.29936612256636913	0.7006338774336308	0.0	0.0	0.0	0	0	0	0	3.258878415593526	0.7739717658055254	2.4849066497880004
HCC38_BREAST	amplicon2	No amp/Invalid	None detected	None detected	0	0.9999999999999999	0.0	0.0	0.0	0.0	0	0	0	0	2.8504175567516965	0.9045074076963828	1.9459101490553135
HCC38_BREAST	amplicon3	Cyclic	Positive	None detected	1	0.0	0.5115686969479754	0.48843130305202476	0.0	0.0	0	0	0	0	2.2628751165680305	0.87658075544814	1.3862943611198906
HCC38_BREAST	amplicon4	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	5.577760475715231e-13	5.577760475715231e-13	0
HCC38_BREAST	amplicon5	Complex non-cyclic	None detected	None detected	0	0.1975444697131005	0.21982133189437542	0.08959378380168177	0.49304041459084247	0.0	0.0891089108910891	0	0	0	5.258537986991065	1.6750190485349554	3.58351893845611
HCC38_BREAST	amplicon6	Linear amplification	None detected	None detected	0	0.21582100983723987	0.78417899016276	0.0	0.0	0.0	0	0	0	0	1.2147128405663412	0.5215656600063959	0.6931471805599453
HCC38_BREAST	amplicon7	Cyclic	Positive	None detected	1	0.0	0.6399836481814324	0.3600163518185676	0.0	0.0	0	0	0	0	1.7520394497546514	0.6534271610865416	1.0986122886681098
HCC38_BREAST	amplicon8	No amp/Invalid	None detected	None detected	0	0.887611431881342	0.0	0.11238856811865808	0.0	0.0	0	0	0	0	2.6325188946997518	1.0230809822656513	1.6094379124341003
HCC38_BREAST	amplicon9	Linear amplification	None detected	None detected	0	0.43843039428328034	0.5615696057167195	0.0	0.0	0.0	0	0	0	0	2.0581629060211677	0.9595506173530577	1.0986122886681098
HCC44_LUNG	amplicon1	Complex non-cyclic	None detected	None detected	0	0.07181766789755187	0.3044640645901817	0.08049765262699782	0.5432206148852687	0.0	0	0	0	0	5.81213054154945	1.7690792737149001	4.04305126783455
HCC44_LUNG	amplicon2	Complex non-cyclic	None detected	None detected	0	0.00011832170128860971	0.5542243396886558	0.0	0.4456573386100555	0.0	0	0	0	0	5.020650608118324	1.6884460979431204	3.332204510175204
HCC44_LUNG	amplicon3	Cyclic	Positive	None detected	1	0.027563271131063046	0.0	0.0	0.16649833675442952	0.8059383921145072	0	0	0	0	5.105250449382675	1.1162664028184	3.9889840465642745
HCC44_LUNG	amplicon4	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	2.1328317190713495	0.7465373579514588	1.3862943611198906
HCC70_BREAST	amplicon1	Complex non-cyclic	None detected	None detected	0	0.03816484698028754	0.0	0.0	0.9618351530197125	0.0	0	0	0	0	3.06327404550326	0.8660494681670404	2.1972245773362196
HCC70_BREAST	amplicon2	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0
HCC70_BREAST	amplicon3	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	1.3852761107486775	0.6921289301887321	0.6931471805599453
HCC827_LUNG	amplicon1	Complex non-cyclic	None detected	None detected	0	0.017000846618821768	0.8556430521818957	0.0077017172197061156	0.1196543839795762	0.0	0	0	0	0	6.1071152134574795	1.6882746056608817	4.418840607796598
HCC827_LUNG	amplicon2	Linear amplification	None detected	None detected	0	0.0	0.8380291178653502	0.0	0.16197088213464989	0.0	0	0	0	0	4.1657392346537785	1.3325258905975623	2.833213344056216
HCC827_LUNG	amplicon3	Cyclic	Positive	Positive	1	0.052522795895302794	0.18037401874745704	0.0	0.0	0.76710318535724	0.5334394904458599	0.7513837962050235	0.09062295993187149	0.7993027647050399	5.259386705646373	2.040510880778172	3.2188758248682006
HCC827_LUNG	amplicon4	Cyclic	Positive	None detected	3	0.19917193358363128	0.10174158799273006	0.016444173287905074	0.613102063997244	0.06954024113848972	0.06682769726247988	0.05103333260123	0.6075130416072373	0.36372162542144076	8.75056565914149	3.0534721726360847	5.697093486505405
HCC827_LUNG	amplicon5	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	1.5723515031735267	0.4737392145054169	1.0986122886681098
HCC827_LUNG	amplicon6	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	1.9167584467220844	0.8181461580539747	1.0986122886681098
HCC827_LUNG	amplicon7	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	1.0	0	0	0	2.774304933671048	0.8283947846157342	1.9459101490553135
HCC827_LUNG	amplicon8	No amp/Invalid	None detected	None detected	0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	1.2288117283370288	0.5356645477770835	0.6931471805599453
HCC95_LUNG	amplicon1	Linear amplification	None detected	None detected	0	0.0	0.7061682679476394	0.0	0.2938317320523606	0.0	0	0	0	0	4.617884336962794	1.8452956147230122	2.772588722239781
HCC95_LUNG	amplicon2	Linear amplification	None detected	None detected	0	0.3487480199331319	0.6206457111512741	0.0	0.030606268915593874	0.0	0	0	0	0	4.240725745216615	1.6016684156013565	2.639057329615259
HCC95_LUNG	amplicon3	Linear amplification	None detected	None detected	0	0.0	0.858015047466484	0.0	0.141984952533516	0.0	0	0	0	0	2.072526143828126	0.6862317827082358	1.3862943611198906
HCC95_LUNG	amplicon4	Cyclic	Positive	None detected	2	0.07129988855161293	0.28657414514202495	0.18517487250023276	0.45695109380612925	0.0	0	0	0	0	7.247523122102669	2.166118757118205	5.081404364984463
HCC95_LUNG	amplicon5	Cyclic	Positive	None detected	1	0.44468452966940303	0.0	0.555315470330597	0.0	0.0	0	0	0	0	2.1224409513886027	0.7361465902687121	1.3862943611198906
HCC95_LUNG	amplicon6	Cyclic	None detected	Positive	0	0.07724808068967115	0.2236923648988276	0.0	0.0	0.6990595544115011	0.6935483870967742	0.6150596227705198	0.2757758015805621	1.0	3.13268327207533	0.8300981790812845	2.3025850929940455
HCC95_LUNG	amplicon7	Linear amplification	None detected	None detected	0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	1.234866921553834	0.5417197409938888	0.6931471805599453
