sample_name	amplicon_number	feature	gene	gene_cn	truncated	is_canonical_oncogene
HCC1954_BREAST	amplicon2	ecDNA_2	STX16	6.566735819518935	None	False
HCC1954_BREAST	amplicon2	ecDNA_2	STX16-NPEPL1	6.566735819518935	None	False
HCC1954_BREAST	amplicon2	ecDNA_2	SYCP2	8.734367345152656	None	False
HCC1954_BREAST	amplicon2	ecDNA_2	TUBB1	6.566735819518935	None	False
HCC1954_BREAST	amplicon2	ecDNA_2	VAPB	5.60423339867108	None	False
HCC1954_BREAST	amplicon2	ecDNA_2	ZNF831	6.566735819518935	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	AARD	13.584087980802137	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	ABRA	13.154027558621461	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	ANGPT1	14.237884259187812	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	AP3S1	5.647126546334044	3p	False
HCC1954_BREAST	amplicon2	ecDNA_3	ATG12	5.647126546334044	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	BRD9	29.677024310492385	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	BTNL3	6.620859215439571	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	BTNL8	6.620859215439571	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	BTNL9	15.762328097032205	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	C5orf38	13.546313392307024	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	CDO1	10.404892052457658	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	CEP72	26.98726324861511	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	CLPTM1L	37.221887330697605	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	CNOT6	6.62085921543956	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	CSMD3	8.939743121956614	5p	False
HCC1954_BREAST	amplicon2	ecDNA_3	CTD-2194D22.4	13.540156604008216	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	CTD-3080P12.3	29.677024310492385	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	EIF3E	10.835373868870748	None	True
HCC1954_BREAST	amplicon2	ecDNA_3	EIF3H	11.823807416883232	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	EMC2	10.835373868870748	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	EXT1	16.752137327916316	None	True
HCC1954_BREAST	amplicon2	ecDNA_3	FEM1C	8.92319550155789	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	FGFR4	13.44484032827981	None	True
HCC1954_BREAST	amplicon2	ecDNA_3	FLT4	6.620859215439571	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	GFPT2	7.005190490829204	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	HEIH	6.620859215439571	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	HK3	10.16039906646033	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	IRX2	13.546313392307024	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	IRX4	13.540156604008216	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	KCNV1	5.415165869473377	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	LPCAT1	19.083302833358143	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	LSINCT5	13.546313392307024	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	MAPK9	7.005190490829204	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	MED30	13.757718944453416	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	MGAT1	6.620859215439571	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	MRPL36	13.540156604008216	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	MYEOV	14.267888169466588	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	NDUFS6	13.540156604008216	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	NKD2	29.677024310492385	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	NSD1	8.414268104383407	3p	True
HCC1954_BREAST	amplicon2	ecDNA_3	OR2V1	15.762328097032205	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	OR2V2	15.762328097032205	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	OR2Y1	6.620859215439571	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	OSR2	10.484848017138717	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	OXR1	19.864397822615413	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	PCAT1	13.491442226422526	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	PCAT2	12.387451939919677	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	PRNCR1	12.387451939919677	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	PVT1	9.374021318543416	5p	True
HCC1954_BREAST	amplicon2	ecDNA_3	RACK1	17.9527708622674	5p	False
HCC1954_BREAST	amplicon2	ecDNA_3	RAD21	13.584087980802137	None	True
HCC1954_BREAST	amplicon2	ecDNA_3	RAD21-AS1	13.584087980802137	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	RASGEF1C	7.005190490829204	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	RNF130	8.109610277716998	3p	False
HCC1954_BREAST	amplicon2	ecDNA_3	RSPO2	9.57927019124877	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	SAMD12	13.855031060910498	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	SAMD12-AS1	11.104078705536242	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	SCGB3A1	6.62085921543956	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	SDHAP3	13.4373091653146	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	SLC12A7	29.677024310492385	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	SLC30A8	13.584087980802137	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	SLC6A18	29.677024310492307	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	SLC6A19	29.677024310492307	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	SLC6A3	22.475654759794327	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	SLC9A3	24.257368133498264	3p	False
HCC1954_BREAST	amplicon2	ecDNA_3	SMIM38	11.44196665132853	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	SNORD168	13.757718944453416	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	SNORD95	16.076763812539546	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	SNORD96A	17.9527708622674	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	TERT	29.677024310492307	None	True
HCC1954_BREAST	amplicon2	ecDNA_3	TICAM2	8.92319550155789	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	TMED7	9.193547588719627	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	TMED7-TICAM2	9.193547588719627	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	TMEM75	9.374021318543416	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	TPPP	26.98726324861511	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	TRIM41	17.9527708622674	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	TRIM7	15.762328097032205	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	TRIP13	29.677024310492385	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	UIMC1	13.927121878141524	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	UNC5A	10.16039906646033	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	UTP23	11.298912164282113	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	VPS13B	10.48484801713872	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	ZDHHC11	29.908571098328224	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	ZDHHC11B	26.98726324861511	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	ZFP62	6.620859215439571	None	False
HCC1954_BREAST	amplicon2	ecDNA_3	ZNF346	15.789209924538811	None	False
HCC1954_BREAST	amplicon2	unknown_1	ADAMTS20	5.920713417607502	None	False
HCC1954_BREAST	amplicon2	unknown_1	ADAMTSL1	6.0001493513158435	3p	False
HCC1954_BREAST	amplicon2	unknown_1	ADCY8	8.813636465711507	3p	False
HCC1954_BREAST	amplicon2	unknown_1	AIFM3	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	AK3	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	ANO6	6.755819777356404	3p	False
HCC1954_BREAST	amplicon2	unknown_1	ATAD2	6.699688408069683	None	False
HCC1954_BREAST	amplicon2	unknown_1	BCRP2	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	BNC2	7.517624812736415	None	False
HCC1954_BREAST	amplicon2	unknown_1	BNC2-AS1	5.974034988990998	None	False
HCC1954_BREAST	amplicon2	unknown_1	C9orf92	7.517624812736415	None	False
HCC1954_BREAST	amplicon2	unknown_1	CBLN4	9.11619813810585	None	False
HCC1954_BREAST	amplicon2	unknown_1	CCDC112	4.696994586507409	None	False
HCC1954_BREAST	amplicon2	unknown_1	CCDC171	7.517624812736415	None	False
HCC1954_BREAST	amplicon2	unknown_1	CCDC26	13.375866867268451	5p	False
HCC1954_BREAST	amplicon2	unknown_1	CD274	8.143781955995916	None	True
HCC1954_BREAST	amplicon2	unknown_1	CDC37L1	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	CDC37L1-DT	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	CER1	6.372444621539545	None	False
HCC1954_BREAST	amplicon2	unknown_1	CNTLN	6.0001493513158435	None	False
HCC1954_BREAST	amplicon2	unknown_1	CNTN1	8.922907647831707	None	False
HCC1954_BREAST	amplicon2	unknown_1	COL14A1	6.30065830096403	None	False
HCC1954_BREAST	amplicon2	unknown_1	CRKL	5.389487057257447	None	True
HCC1954_BREAST	amplicon2	unknown_1	CTC-338M12.4	6.838078400481113	5p	False
HCC1954_BREAST	amplicon2	unknown_1	CTSC	5.544446209747388	3p	False
HCC1954_BREAST	amplicon2	unknown_1	DBN1	5.948257909765663	5p	False
HCC1954_BREAST	amplicon2	unknown_1	DBX2	6.755819777356404	None	False
HCC1954_BREAST	amplicon2	unknown_1	DMAC1	6.343198979375397	None	False
HCC1954_BREAST	amplicon2	unknown_1	ERMP1	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	F12	5.948257909765663	None	False
HCC1954_BREAST	amplicon2	unknown_1	FAM230B	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	FREM1	7.203972760663883	None	False
HCC1954_BREAST	amplicon2	unknown_1	GLDC	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	GLIS3	9.355431607127281	None	False
HCC1954_BREAST	amplicon2	unknown_1	GLIS3-AS1	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	GRK6	5.948257909765663	None	False
HCC1954_BREAST	amplicon2	unknown_1	GXYLT1	5.373951659017562	None	False
HCC1954_BREAST	amplicon2	unknown_1	IL33	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	INSL4	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	INSL6	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	IRAK4	5.223347737422303	None	False
HCC1954_BREAST	amplicon2	unknown_1	JAK2	8.143781955995916	None	True
HCC1954_BREAST	amplicon2	unknown_1	KCNN2	4.082964206797949	5p	False
HCC1954_BREAST	amplicon2	unknown_1	KCNV2	6.155588121014651	None	False
HCC1954_BREAST	amplicon2	unknown_1	KDM4C	6.351441792554159	None	True
HCC1954_BREAST	amplicon2	unknown_1	KIAA2026	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	KLHL22	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	LMAN2	5.948257909765663	None	False
HCC1954_BREAST	amplicon2	unknown_1	LRRC74B	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	LRRK2	8.377328012565869	None	False
HCC1954_BREAST	amplicon2	unknown_1	LURAP1L	6.372444621539557	None	False
HCC1954_BREAST	amplicon2	unknown_1	LURAP1L-AS1	6.372444621539557	None	False
HCC1954_BREAST	amplicon2	unknown_1	LZTR1	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	MAN2A1	4.815468809784624	5p	False
HCC1954_BREAST	amplicon2	unknown_1	MAPK1	5.292921892704147	3p	False
HCC1954_BREAST	amplicon2	unknown_1	MCC	5.465273818589345	3p	True
HCC1954_BREAST	amplicon2	unknown_1	MED15	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	MLANA	8.143781955995916	None	True
HCC1954_BREAST	amplicon2	unknown_1	MPDZ	6.372444621539557	None	False
HCC1954_BREAST	amplicon2	unknown_1	MRPL13	6.502830780398632	None	False
HCC1954_BREAST	amplicon2	unknown_1	MTBP	6.502830780398632	None	False
HCC1954_BREAST	amplicon2	unknown_1	MUC19	10.69493449197604	None	False
HCC1954_BREAST	amplicon2	unknown_1	MXD3	5.948257909765663	None	False
HCC1954_BREAST	amplicon2	unknown_1	NELL2	5.223347737422303	None	False
HCC1954_BREAST	amplicon2	unknown_1	NFIB	6.372444621539537	None	True
HCC1954_BREAST	amplicon2	unknown_1	NSD1	8.414268104383407	5p	True
HCC1954_BREAST	amplicon2	unknown_1	P2RX6	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	P2RX6P	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	PDCD1LG2	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	PDZRN4	6.616251169744259	None	False
HCC1954_BREAST	amplicon2	unknown_1	PFN3	5.948257909765663	None	False
HCC1954_BREAST	amplicon2	unknown_1	PGGT1B	4.13710409143031	None	False
HCC1954_BREAST	amplicon2	unknown_1	PI4KA	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	PLEKHA8P1	6.755819777356404	None	False
HCC1954_BREAST	amplicon2	unknown_1	PLGRKT	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	PLPP6	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	POM121L4P	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	PPHLN1	5.373951659017562	None	False
HCC1954_BREAST	amplicon2	unknown_1	PPM1F	5.292921892704147	None	False
HCC1954_BREAST	amplicon2	unknown_1	PRELID1	5.948257909765663	None	False
HCC1954_BREAST	amplicon2	unknown_1	PRICKLE1	5.373951659017562	None	False
HCC1954_BREAST	amplicon2	unknown_1	PRR7	5.948257909765663	None	False
HCC1954_BREAST	amplicon2	unknown_1	PRR7-AS1	5.948257909765663	None	False
HCC1954_BREAST	amplicon2	unknown_1	PSIP1	7.517624812736415	None	True
HCC1954_BREAST	amplicon2	unknown_1	PTPRD	6.343198979375397	None	False
HCC1954_BREAST	amplicon2	unknown_1	PTPRD-AS1	6.343198979375397	None	False
HCC1954_BREAST	amplicon2	unknown_1	PTPRD-AS2	6.37244462153954	None	False
HCC1954_BREAST	amplicon2	unknown_1	PUM3	6.155588121014651	None	False
HCC1954_BREAST	amplicon2	unknown_1	PUS7L	5.223347737422303	None	False
HCC1954_BREAST	amplicon2	unknown_1	RAB24	5.948257909765663	None	False
HCC1954_BREAST	amplicon2	unknown_1	RACGAP1P	6.755819777356404	None	False
HCC1954_BREAST	amplicon2	unknown_1	RANBP6	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	RCL1	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	RFX3	7.992998298852045	None	False
HCC1954_BREAST	amplicon2	unknown_1	RFX3-AS1	7.992998298852045	None	False
HCC1954_BREAST	amplicon2	unknown_1	RGS14	5.948257909765663	None	False
HCC1954_BREAST	amplicon2	unknown_1	RIC1	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	RLN1	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	RLN2	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	SCARF2	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	SERPIND1	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	SH3GL2	6.0001493513158435	None	False
HCC1954_BREAST	amplicon2	unknown_1	SLC1A1	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	SLC2A13	8.377328012565869	3p	False
HCC1954_BREAST	amplicon2	unknown_1	SLC34A1	5.948257909765663	None	False
HCC1954_BREAST	amplicon2	unknown_1	SLC7A4	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	SMARCA2	6.170030485207939	None	False
HCC1954_BREAST	amplicon2	unknown_1	SNAP29	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	SNAPC3	7.517624812736415	None	False
HCC1954_BREAST	amplicon2	unknown_1	SNORD137	6.372444621539557	None	False
HCC1954_BREAST	amplicon2	unknown_1	SNTB1	7.096752150356104	None	False
HCC1954_BREAST	amplicon2	unknown_1	SPATA6L	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	SQLE	6.25772271389046	None	False
HCC1954_BREAST	amplicon2	unknown_1	THAP7	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	THAP7-AS1	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	TMEM117	5.223347737422303	None	False
HCC1954_BREAST	amplicon2	unknown_1	TMEM191A	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	TMEM65	5.998334861242275	None	False
HCC1954_BREAST	amplicon2	unknown_1	TOP3B	5.292921892704147	5p	False
HCC1954_BREAST	amplicon2	unknown_1	TPD52L3	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	TRIM36	4.13710409143031	None	False
HCC1954_BREAST	amplicon2	unknown_1	TRIM52	6.0494745721524295	None	False
HCC1954_BREAST	amplicon2	unknown_1	TRIM52-AS1	6.0494745721524295	None	False
HCC1954_BREAST	amplicon2	unknown_1	TSSK1B	5.035593490425312	None	False
HCC1954_BREAST	amplicon2	unknown_1	TTC39B	7.517624812736415	None	False
HCC1954_BREAST	amplicon2	unknown_1	TUBA3FP	5.389487057257447	None	False
HCC1954_BREAST	amplicon2	unknown_1	TWF1	5.223347737422303	None	False
HCC1954_BREAST	amplicon2	unknown_1	TYRP1	6.372444621539557	None	True
HCC1954_BREAST	amplicon2	unknown_1	UHRF2	8.143781955995916	None	False
HCC1954_BREAST	amplicon2	unknown_1	VLDLR	6.155588121014651	None	False
HCC1954_BREAST	amplicon2	unknown_1	VLDLR-AS1	6.155588121014651	None	False
HCC1954_BREAST	amplicon2	unknown_1	WASHC5	6.25772271389046	5p	False
HCC1954_BREAST	amplicon2	unknown_1	WDYHV1	5.463145058215287	None	False
HCC1954_BREAST	amplicon2	unknown_1	YAF2	5.373951659017562	None	False
HCC1954_BREAST	amplicon2	unknown_1	YTHDC2	4.410056391611316	None	False
HCC1954_BREAST	amplicon2	unknown_1	ZCRB1	5.373951659017562	None	False
HCC1954_BREAST	amplicon2	unknown_1	ZDHHC21	6.372444621539545	None	False
HCC1954_BREAST	amplicon2	unknown_1	ZHX1	6.739867357966207	None	False
HCC1954_BREAST	amplicon2	unknown_1	ZHX1-C8orf76	6.739867357966207	3p	False
HCC1954_BREAST	amplicon2	unknown_1	ZNF572	6.25772271389046	None	False
HCC1954_BREAST	amplicon2	unknown_1	ZNF74	5.389487057257447	None	False
HCC1954_BREAST	amplicon4	Complex non-cyclic_1	ADAM5	5.0847996228503165	5p	False
HCC1954_BREAST	amplicon5	Linear amplification_1	C8orf37	6.3387455438959615	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	C8orf37-AS1	6.342783457589982	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	CCNE2	6.3387455438959615	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	CDH17	5.980029619966933	None	True
HCC1954_BREAST	amplicon5	Linear amplification_1	DPY19L4	6.3387455438959615	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	ESRP1	6.3387455438959615	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	FAM92A	6.338745543895941	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	FSBP	5.980029619966933	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	GDF6	6.342783457589982	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	GEM	5.980029619966933	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	INTS8	6.3387455438959615	None	True
HCC1954_BREAST	amplicon5	Linear amplification_1	MTERF3	6.342783457589982	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	NDUFAF6	6.3387455438959615	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	PDP1	6.338745543895933	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	PLEKHF2	6.3387455438959615	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	PTDSS1	6.342783457589982	3p	False
HCC1954_BREAST	amplicon5	Linear amplification_1	RAD54B	5.980029619966933	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	RBM12B	6.338745543895941	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	RBM12B-AS1	6.338745543895941	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	TMEM67	6.338745543895941	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	TP53INP1	6.3387455438959615	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	UQCRB	6.342783457589982	None	False
HCC1954_BREAST	amplicon5	Linear amplification_1	VIRMA	6.3387455438959615	None	False
HCC1954_BREAST	amplicon6	Linear amplification_1	ANKRD46	6.031581172110949	None	False
HCC1954_BREAST	amplicon6	Linear amplification_1	FBXO43	6.031581172110949	None	False
HCC1954_BREAST	amplicon6	Linear amplification_1	FLJ42969	6.031581172110949	None	False
HCC1954_BREAST	amplicon6	Linear amplification_1	GRHL2	6.031581172110949	None	False
HCC1954_BREAST	amplicon6	Linear amplification_1	NACA4P	6.031581172110949	None	False
HCC1954_BREAST	amplicon6	Linear amplification_1	NCALD	6.031581172110949	None	False
HCC1954_BREAST	amplicon6	Linear amplification_1	PABPC1	6.031581172110949	None	False
HCC1954_BREAST	amplicon6	Linear amplification_1	POLR2K	6.031581172110949	None	False
HCC1954_BREAST	amplicon6	Linear amplification_1	RGS22	6.031581172110949	3p	False
HCC1954_BREAST	amplicon6	Linear amplification_1	RNF19A	6.031581172110949	None	False
HCC1954_BREAST	amplicon6	Linear amplification_1	SNORD77B	6.031581172110949	None	False
HCC1954_BREAST	amplicon6	Linear amplification_1	SNX31	6.031581172110949	None	False
HCC1954_BREAST	amplicon6	Linear amplification_1	SPAG1	6.031581172110949	None	False
HCC1954_BREAST	amplicon6	Linear amplification_1	YWHAZ	6.031581172110949	None	True
HCC1954_BREAST	amplicon6	Linear amplification_1	ZNF706	6.031581172110949	None	False
HCC1954_BREAST	amplicon6	Linear amplification_1	ZNNT1	6.031581172110949	None	False
HCC1954_BREAST	amplicon7	BFB_1	BIRC2	5.773151329432769	None	True
HCC1954_BREAST	amplicon7	BFB_1	BIRC3	5.773151329432769	None	True
HCC1954_BREAST	amplicon7	BFB_1	CEP126	5.773151329432769	5p	False
HCC1954_BREAST	amplicon7	BFB_1	CFAP300	5.773151329432769	None	False
HCC1954_BREAST	amplicon7	BFB_1	DCUN1D5	5.285462551590435	None	False
HCC1954_BREAST	amplicon7	BFB_1	DDI1	5.285462551590435	None	False
HCC1954_BREAST	amplicon7	BFB_1	DYNC2H1	5.285462551590435	None	False
HCC1954_BREAST	amplicon7	BFB_1	MMP1	5.773151329432769	None	False
HCC1954_BREAST	amplicon7	BFB_1	MMP10	5.773151329432769	None	False
HCC1954_BREAST	amplicon7	BFB_1	MMP12	5.285462551590435	None	True
HCC1954_BREAST	amplicon7	BFB_1	MMP13	5.285462551590435	None	False
HCC1954_BREAST	amplicon7	BFB_1	MMP20	5.773151329432769	None	False
HCC1954_BREAST	amplicon7	BFB_1	MMP27	5.773151329432769	None	False
HCC1954_BREAST	amplicon7	BFB_1	MMP3	5.285462551590435	None	False
HCC1954_BREAST	amplicon7	BFB_1	MMP7	5.773151329432769	None	False
HCC1954_BREAST	amplicon7	BFB_1	MMP8	5.773151329432769	None	False
HCC1954_BREAST	amplicon7	BFB_1	PDGFD	8.881250199373003	5p	False
HCC1954_BREAST	amplicon7	BFB_1	TMEM123	5.773151329432769	None	False
HCC1954_BREAST	amplicon7	BFB_1	WTAPP1	5.773151329432769	None	False
HCC1954_BREAST	amplicon7	BFB_1	YAP1	5.773151329432769	None	True
HCC1954_BREAST	amplicon8	Linear amplification_1	GABRA5	6.181749373962569	None	False
HCC1954_BREAST	amplicon8	Linear amplification_1	GABRG3	6.181749373962569	3p	False
HCC1954_BREAST	amplicon8	Linear amplification_1	GABRG3-AS1	6.181749373962569	None	False
HCC1954_BREAST	amplicon9	BFB_1	CDK12	138.9029203697405	5p	True
HCC1954_BREAST	amplicon9	BFB_1	ERBB2	151.55156638087183	None	True
HCC1954_BREAST	amplicon9	BFB_1	GRB7	151.55156638087183	None	False
HCC1954_BREAST	amplicon9	BFB_1	GSDMA	151.55156638087183	None	False
HCC1954_BREAST	amplicon9	BFB_1	GSDMB	151.55156638087183	None	False
HCC1954_BREAST	amplicon9	BFB_1	IKZF3	151.55156638087183	None	False
HCC1954_BREAST	amplicon9	BFB_1	LRRC3C	151.55156638087183	None	False
HCC1954_BREAST	amplicon9	BFB_1	MIEN1	151.55156638087183	None	False
HCC1954_BREAST	amplicon9	BFB_1	NEUROD2	138.9029203697405	None	False
HCC1954_BREAST	amplicon9	BFB_1	ORMDL3	151.55156638087183	None	False
HCC1954_BREAST	amplicon9	BFB_1	PGAP3	138.9029203697405	None	False
HCC1954_BREAST	amplicon9	BFB_1	PNMT	138.9029203697405	None	False
HCC1954_BREAST	amplicon9	BFB_1	PPP1R1B	138.9029203697405	None	False
HCC1954_BREAST	amplicon9	BFB_1	PSMD3	77.20157313899082	3p	False
HCC1954_BREAST	amplicon9	BFB_1	STARD3	138.9029203697405	None	False
HCC1954_BREAST	amplicon9	BFB_1	TCAP	138.9029203697405	None	False
HCC1954_BREAST	amplicon9	BFB_1	ZPBP2	151.55156638087183	None	False
HCC202_BREAST	amplicon1	ecDNA_1	ASPHD2	10.601365326701224	None	False
HCC202_BREAST	amplicon1	ecDNA_1	CRYBA4	10.601365326701224	None	False
HCC202_BREAST	amplicon1	ecDNA_1	CRYBB1	10.601365326701224	None	False
HCC202_BREAST	amplicon1	ecDNA_1	HPS4	10.601365326701224	None	False
HCC202_BREAST	amplicon1	ecDNA_1	MIAT	10.601365326701224	None	False
HCC202_BREAST	amplicon1	ecDNA_1	MIATNB	10.601365326701224	None	False
HCC202_BREAST	amplicon1	ecDNA_1	MYO18B	16.665772324230474	5p	False
HCC202_BREAST	amplicon1	ecDNA_1	SEZ6L	13.331804125965286	None	False
HCC202_BREAST	amplicon1	ecDNA_1	SRRD	10.601365326701224	None	False
HCC202_BREAST	amplicon1	ecDNA_1	TFIP11	10.601365326701224	None	False
HCC202_BREAST	amplicon1	ecDNA_1	TPST2	10.601365326701224	None	False
HCC202_BREAST	amplicon1	ecDNA_2	ARAF	4.443524229635135	None	True
HCC202_BREAST	amplicon1	ecDNA_2	CDK16	8.728895660627662	None	False
HCC202_BREAST	amplicon1	ecDNA_2	CFP	4.443524229635135	None	False
HCC202_BREAST	amplicon1	ecDNA_2	CXXC1P1	4.443524229635135	None	False
HCC202_BREAST	amplicon1	ecDNA_2	ELK1	4.443524229635135	None	True
